domain,instance_name,r,a,r_a,r_a_2,r_a_3,a_r,a_r_2,a_r_3,f1,f2,f3,f_horn,n_facts,f_normal,f_constr,c_r,best_config,min_time
GraphColouring,0014-wgc-n20-d50-p10.asp,1189,368,3.230978,10.439221,33.728895,0.309504,0.095793,0.029648,0.034483,0.756939,0.0,0.931034,227,0.207738,0.75778,0.75778,CLINGO-AMO,0.0837789999999999
GraphColouring,0014-wgc-n20-d50-p18.asp,1189,368,3.230978,10.439221,33.728895,0.309504,0.095793,0.029648,0.034483,0.756939,0.0,0.931034,227,0.207738,0.75778,0.75778,CLINGO-AMO,0.083975
GraphColouring,0014-wgc-n20-d50-p30.asp,1189,368,3.230978,10.439221,33.728895,0.309504,0.095793,0.029648,0.034483,0.756939,0.0,0.931034,227,0.207738,0.75778,0.75778,CLINGO-AMO,0.085058
GraphColouring,0014-wgc-n20-d50-p38.asp,1189,368,3.230978,10.439221,33.728895,0.309504,0.095793,0.029648,0.034483,0.756939,0.0,0.931034,227,0.207738,0.75778,0.75778,CLINGO-AMO,0.08444
GraphColouring,0014-wgc-n20-d50-p49.asp,1189,368,3.230978,10.439221,33.728895,0.309504,0.095793,0.029648,0.034483,0.756939,0.0,0.931034,227,0.207738,0.75778,0.75778,EOCLINGO-L,0.513122
GraphColouring,0014-wgc-n20-d50-p61.asp,1189,368,3.230978,10.439221,33.728895,0.309504,0.095793,0.029648,0.034483,0.756939,0.0,0.931034,227,0.207738,0.75778,0.75778,CLINGO-AMO,0.087939
GraphColouring,0014-wgc-n20-d50-p70.asp,1189,368,3.230978,10.439221,33.728895,0.309504,0.095793,0.029648,0.034483,0.756939,0.0,0.931034,227,0.207738,0.75778,0.75778,CLINGO-AMO,0.088334
GraphColouring,0014-wgc-n20-d50-p80.asp,1189,368,3.230978,10.439221,33.728895,0.309504,0.095793,0.029648,0.034483,0.756939,0.0,0.931034,227,0.207738,0.75778,0.75778,CLINGO-AMO,0.105233
GraphColouring,0014-wgc-n20-d50-p91.asp,1189,368,3.230978,10.439221,33.728895,0.309504,0.095793,0.029648,0.034483,0.756939,0.0,0.931034,227,0.207738,0.75778,0.75778,CLINGO-AMO,0.087709
GraphColouring,0015-wgc-n20-d50-p11.asp,1309,388,3.373711,11.381928,38.39934,0.296409,0.087859,0.026042,0.031322,0.763942,0.0,0.937357,247,0.203972,0.764706,0.764706,CLINGO-AMO,0.084828
GraphColouring,0015-wgc-n20-d50-p21.asp,1309,388,3.373711,11.381928,38.39934,0.296409,0.087859,0.026042,0.031322,0.763942,0.0,0.937357,247,0.203972,0.764706,0.764706,CLINGO-AMO,0.0844119999999999
GraphColouring,0015-wgc-n20-d50-p28.asp,1309,388,3.373711,11.381928,38.39934,0.296409,0.087859,0.026042,0.031322,0.763942,0.0,0.937357,247,0.203972,0.764706,0.764706,CLINGO-AMO,0.085099
GraphColouring,0015-wgc-n20-d50-p39.asp,1309,388,3.373711,11.381928,38.39934,0.296409,0.087859,0.026042,0.031322,0.763942,0.0,0.937357,247,0.203972,0.764706,0.764706,EOCLINGO-INF-MR,0.517123
GraphColouring,0015-wgc-n20-d50-p49.asp,1309,388,3.373711,11.381928,38.39934,0.296409,0.087859,0.026042,0.031322,0.763942,0.0,0.937357,247,0.203972,0.764706,0.764706,CLINGO-AMO,0.103762
GraphColouring,0015-wgc-n20-d50-p61.asp,1309,388,3.373711,11.381928,38.39934,0.296409,0.087859,0.026042,0.031322,0.763942,0.0,0.937357,247,0.203972,0.764706,0.764706,WASP-AMO,0.1994
GraphColouring,0015-wgc-n20-d50-p71.asp,1309,388,3.373711,11.381928,38.39934,0.296409,0.087859,0.026042,0.031322,0.763942,0.0,0.937357,247,0.203972,0.764706,0.764706,CLINGO-AMO,0.086513
GraphColouring,0015-wgc-n20-d50-p78.asp,1309,388,3.373711,11.381928,38.39934,0.296409,0.087859,0.026042,0.031322,0.763942,0.0,0.937357,247,0.203972,0.764706,0.764706,CLINGO-AMO,0.086781
GraphColouring,0015-wgc-n20-d50-p88.asp,1309,388,3.373711,11.381928,38.39934,0.296409,0.087859,0.026042,0.031322,0.763942,0.0,0.937357,247,0.203972,0.764706,0.764706,CLINGO-AMO,0.093258
GraphColouring,0016-wgc-n20-d50-p10.asp,1237,376,3.289894,10.8234,35.607835,0.303961,0.092392,0.028084,0.033145,0.759903,0.0,0.933711,235,0.206144,0.760711,0.760711,CLINGO-AMO,0.0838339999999999
GraphColouring,0016-wgc-n20-d50-p18.asp,1237,376,3.289894,10.8234,35.607835,0.303961,0.092392,0.028084,0.033145,0.759903,0.0,0.933711,235,0.206144,0.760711,0.760711,CLINGO-AMO,0.084177
GraphColouring,0016-wgc-n20-d50-p29.asp,1237,376,3.289894,10.8234,35.607835,0.303961,0.092392,0.028084,0.033145,0.759903,0.0,0.933711,235,0.206144,0.760711,0.760711,CLINGO-AMO,0.084976
GraphColouring,0016-wgc-n20-d50-p41.asp,1237,376,3.289894,10.8234,35.607835,0.303961,0.092392,0.028084,0.033145,0.759903,0.0,0.933711,235,0.206144,0.760711,0.760711,EOCLINGO-L,0.513912
GraphColouring,0016-wgc-n20-d50-p49.asp,1237,376,3.289894,10.8234,35.607835,0.303961,0.092392,0.028084,0.033145,0.759903,0.0,0.933711,235,0.206144,0.760711,0.760711,CLINGO-AMO,0.489448
GraphColouring,0016-wgc-n20-d50-p59.asp,1237,376,3.289894,10.8234,35.607835,0.303961,0.092392,0.028084,0.033145,0.759903,0.0,0.933711,235,0.206144,0.760711,0.760711,CLINGO-AMO,0.115371
GraphColouring,0016-wgc-n20-d50-p68.asp,1237,376,3.289894,10.8234,35.607835,0.303961,0.092392,0.028084,0.033145,0.759903,0.0,0.933711,235,0.206144,0.760711,0.760711,CLINGO-AMO,0.087193
GraphColouring,0016-wgc-n20-d50-p80.asp,1237,376,3.289894,10.8234,35.607835,0.303961,0.092392,0.028084,0.033145,0.759903,0.0,0.933711,235,0.206144,0.760711,0.760711,CLINGO-AMO,0.174418
GraphColouring,0016-wgc-n20-d50-p88.asp,1237,376,3.289894,10.8234,35.607835,0.303961,0.092392,0.028084,0.033145,0.759903,0.0,0.933711,235,0.206144,0.760711,0.760711,CLINGO-AMO,0.0878589999999999
GraphColouring,0017-wgc-n20-d50-p21.asp,1213,372,3.260753,10.632508,34.669979,0.306678,0.094051,0.028843,0.0338,0.75845,0.0,0.932399,231,0.206925,0.759275,0.759275,CLINGO-AMO,0.084662
GraphColouring,0017-wgc-n20-d50-p30.asp,1213,372,3.260753,10.632508,34.669979,0.306678,0.094051,0.028843,0.0338,0.75845,0.0,0.932399,231,0.206925,0.759275,0.759275,CLINGO-AMO,0.084187
GraphColouring,0017-wgc-n20-d50-p40.asp,1213,372,3.260753,10.632508,34.669979,0.306678,0.094051,0.028843,0.0338,0.75845,0.0,0.932399,231,0.206925,0.759275,0.759275,AMOCLINGO-L,0.523257
GraphColouring,0017-wgc-n20-d50-p51.asp,1213,372,3.260753,10.632508,34.669979,0.306678,0.094051,0.028843,0.0338,0.75845,0.0,0.932399,231,0.206925,0.759275,0.759275,AMOCLINGO-L,0.5149750000000001
GraphColouring,0017-wgc-n20-d50-p59.asp,1213,372,3.260753,10.632508,34.669979,0.306678,0.094051,0.028843,0.0338,0.75845,0.0,0.932399,231,0.206925,0.759275,0.759275,CLINGO-AMO,0.093263
GraphColouring,0017-wgc-n20-d50-p68.asp,1213,372,3.260753,10.632508,34.669979,0.306678,0.094051,0.028843,0.0338,0.75845,0.0,0.932399,231,0.206925,0.759275,0.759275,CLINGO-AMO,0.086628
GraphColouring,0017-wgc-n20-d50-p8.asp,1213,372,3.260753,10.632508,34.669979,0.306678,0.094051,0.028843,0.0338,0.75845,0.0,0.932399,231,0.206925,0.759275,0.759275,CLINGO-AMO,0.083983
GraphColouring,0017-wgc-n20-d50-p80.asp,1213,372,3.260753,10.632508,34.669979,0.306678,0.094051,0.028843,0.0338,0.75845,0.0,0.932399,231,0.206925,0.759275,0.759275,CLINGO-AMO,0.204566
GraphColouring,0017-wgc-n20-d50-p88.asp,1213,372,3.260753,10.632508,34.669979,0.306678,0.094051,0.028843,0.0338,0.75845,0.0,0.932399,231,0.206925,0.759275,0.759275,CLINGO-AMO,0.178882
GraphColouring,0018-wgc-n20-d50-p10.asp,1165,364,3.200549,10.243517,32.784882,0.312446,0.097623,0.030502,0.035193,0.755365,0.0,0.929614,223,0.208584,0.756223,0.756223,CLINGO-AMO,0.083991
GraphColouring,0018-wgc-n20-d50-p20.asp,1165,364,3.200549,10.243517,32.784882,0.312446,0.097623,0.030502,0.035193,0.755365,0.0,0.929614,223,0.208584,0.756223,0.756223,CLINGO-AMO,0.084178
GraphColouring,0018-wgc-n20-d50-p31.asp,1165,364,3.200549,10.243517,32.784882,0.312446,0.097623,0.030502,0.035193,0.755365,0.0,0.929614,223,0.208584,0.756223,0.756223,CLINGO-AMO,0.084781
GraphColouring,0018-wgc-n20-d50-p40.asp,1165,364,3.200549,10.243517,32.784882,0.312446,0.097623,0.030502,0.035193,0.755365,0.0,0.929614,223,0.208584,0.756223,0.756223,AMOCLINGO-L,0.516409
GraphColouring,0018-wgc-n20-d50-p50.asp,1165,364,3.200549,10.243517,32.784882,0.312446,0.097623,0.030502,0.035193,0.755365,0.0,0.929614,223,0.208584,0.756223,0.756223,CLINGO-AMO,0.241903
GraphColouring,0018-wgc-n20-d50-p60.asp,1165,364,3.200549,10.243517,32.784882,0.312446,0.097623,0.030502,0.035193,0.755365,0.0,0.929614,223,0.208584,0.756223,0.756223,CLINGO-AMO,0.08827
GraphColouring,0018-wgc-n20-d50-p68.asp,1165,364,3.200549,10.243517,32.784882,0.312446,0.097623,0.030502,0.035193,0.755365,0.0,0.929614,223,0.208584,0.756223,0.756223,CLINGO-AMO,0.08779
GraphColouring,0018-wgc-n20-d50-p81.asp,1165,364,3.200549,10.243517,32.784882,0.312446,0.097623,0.030502,0.035193,0.755365,0.0,0.929614,223,0.208584,0.756223,0.756223,CLINGO-AMO,0.160844
GraphColouring,0018-wgc-n20-d50-p88.asp,1165,364,3.200549,10.243517,32.784882,0.312446,0.097623,0.030502,0.035193,0.755365,0.0,0.929614,223,0.208584,0.756223,0.756223,CLINGO-AMO,0.093932
GraphColouring,0019-wgc-n20-d50-p21.asp,1129,358,3.153631,9.94539,31.364094,0.317095,0.100549,0.031884,0.036315,0.752879,0.0,0.927369,217,0.20992,0.753764,0.753764,CLINGO-AMO,0.084068
GraphColouring,0019-wgc-n20-d50-p30.asp,1129,358,3.153631,9.94539,31.364094,0.317095,0.100549,0.031884,0.036315,0.752879,0.0,0.927369,217,0.20992,0.753764,0.753764,CLINGO-AMO,0.086134
GraphColouring,0019-wgc-n20-d50-p38.asp,1129,358,3.153631,9.94539,31.364094,0.317095,0.100549,0.031884,0.036315,0.752879,0.0,0.927369,217,0.20992,0.753764,0.753764,CLINGO-AMO,0.0839589999999999
GraphColouring,0019-wgc-n20-d50-p48.asp,1129,358,3.153631,9.94539,31.364094,0.317095,0.100549,0.031884,0.036315,0.752879,0.0,0.927369,217,0.20992,0.753764,0.753764,EOCLINGO-L,0.509665
GraphColouring,0019-wgc-n20-d50-p61.asp,1129,358,3.153631,9.94539,31.364094,0.317095,0.100549,0.031884,0.036315,0.752879,0.0,0.927369,217,0.20992,0.753764,0.753764,WASP-AMO,0.123653
GraphColouring,0019-wgc-n20-d50-p69.asp,1129,358,3.153631,9.94539,31.364094,0.317095,0.100549,0.031884,0.036315,0.752879,0.0,0.927369,217,0.20992,0.753764,0.753764,CLINGO-AMO,0.088934
GraphColouring,0019-wgc-n20-d50-p79.asp,1129,358,3.153631,9.94539,31.364094,0.317095,0.100549,0.031884,0.036315,0.752879,0.0,0.927369,217,0.20992,0.753764,0.753764,CLINGO-AMO,0.086923
GraphColouring,0019-wgc-n20-d50-p9.asp,1129,358,3.153631,9.94539,31.364094,0.317095,0.100549,0.031884,0.036315,0.752879,0.0,0.927369,217,0.20992,0.753764,0.753764,CLINGO-AMO,0.083919
GraphColouring,0019-wgc-n20-d50-p91.asp,1129,358,3.153631,9.94539,31.364094,0.317095,0.100549,0.031884,0.036315,0.752879,0.0,0.927369,217,0.20992,0.753764,0.753764,CLINGO-AMO,0.101193
GraphColouring,0020-wgc-n20-d50-p11.asp,1237,376,3.289894,10.8234,35.607835,0.303961,0.092392,0.028084,0.033145,0.759903,0.0,0.933711,235,0.206144,0.760711,0.760711,CLINGO-AMO,0.08425
GraphColouring,0020-wgc-n20-d50-p18.asp,1237,376,3.289894,10.8234,35.607835,0.303961,0.092392,0.028084,0.033145,0.759903,0.0,0.933711,235,0.206144,0.760711,0.760711,CLINGO-AMO,0.084291
GraphColouring,0020-wgc-n20-d50-p31.asp,1237,376,3.289894,10.8234,35.607835,0.303961,0.092392,0.028084,0.033145,0.759903,0.0,0.933711,235,0.206144,0.760711,0.760711,CLINGO-AMO,0.085296
GraphColouring,0020-wgc-n20-d50-p39.asp,1237,376,3.289894,10.8234,35.607835,0.303961,0.092392,0.028084,0.033145,0.759903,0.0,0.933711,235,0.206144,0.760711,0.760711,AMOCLINGO-L,0.516566
GraphColouring,0020-wgc-n20-d50-p49.asp,1237,376,3.289894,10.8234,35.607835,0.303961,0.092392,0.028084,0.033145,0.759903,0.0,0.933711,235,0.206144,0.760711,0.760711,AMOCLINGO-L,0.510836
GraphColouring,0020-wgc-n20-d50-p58.asp,1237,376,3.289894,10.8234,35.607835,0.303961,0.092392,0.028084,0.033145,0.759903,0.0,0.933711,235,0.206144,0.760711,0.760711,CLINGO-AMO,0.088026
GraphColouring,0020-wgc-n20-d50-p69.asp,1237,376,3.289894,10.8234,35.607835,0.303961,0.092392,0.028084,0.033145,0.759903,0.0,0.933711,235,0.206144,0.760711,0.760711,CLINGO-AMO,0.088167
GraphColouring,0020-wgc-n20-d50-p78.asp,1237,376,3.289894,10.8234,35.607835,0.303961,0.092392,0.028084,0.033145,0.759903,0.0,0.933711,235,0.206144,0.760711,0.760711,CLINGO-AMO,0.086701
GraphColouring,0020-wgc-n20-d50-p89.asp,1237,376,3.289894,10.8234,35.607835,0.303961,0.092392,0.028084,0.033145,0.759903,0.0,0.933711,235,0.206144,0.760711,0.760711,CLINGO-AMO,0.102842
GraphColouring,0021-wgc-n20-d70-p11.asp,1597,436,3.662844,13.416426,49.142278,0.273012,0.074535,0.020349,0.025673,0.776456,0.0,0.948654,295,0.197245,0.777082,0.777082,CLINGO-AMO,0.085021
GraphColouring,0021-wgc-n20-d70-p20.asp,1597,436,3.662844,13.416426,49.142278,0.273012,0.074535,0.020349,0.025673,0.776456,0.0,0.948654,295,0.197245,0.777082,0.777082,CLINGO-AMO,0.084203
GraphColouring,0021-wgc-n20-d70-p31.asp,1597,436,3.662844,13.416426,49.142278,0.273012,0.074535,0.020349,0.025673,0.776456,0.0,0.948654,295,0.197245,0.777082,0.777082,EOCLINGO-INF-MR,0.521948
GraphColouring,0021-wgc-n20-d70-p39.asp,1597,436,3.662844,13.416426,49.142278,0.273012,0.074535,0.020349,0.025673,0.776456,0.0,0.948654,295,0.197245,0.777082,0.777082,AMOCLINGO-L,0.517027
GraphColouring,0021-wgc-n20-d70-p51.asp,1597,436,3.662844,13.416426,49.142278,0.273012,0.074535,0.020349,0.025673,0.776456,0.0,0.948654,295,0.197245,0.777082,0.777082,WASP-AMO,0.197974
GraphColouring,0021-wgc-n20-d70-p60.asp,1597,436,3.662844,13.416426,49.142278,0.273012,0.074535,0.020349,0.025673,0.776456,0.0,0.948654,295,0.197245,0.777082,0.777082,CLINGO-AMO,0.088117
GraphColouring,0021-wgc-n20-d70-p70.asp,1597,436,3.662844,13.416426,49.142278,0.273012,0.074535,0.020349,0.025673,0.776456,0.0,0.948654,295,0.197245,0.777082,0.777082,CLINGO-AMO,0.094637
GraphColouring,0021-wgc-n20-d70-p81.asp,1597,436,3.662844,13.416426,49.142278,0.273012,0.074535,0.020349,0.025673,0.776456,0.0,0.948654,295,0.197245,0.777082,0.777082,CLINGO-AMO,0.134036
GraphColouring,0021-wgc-n20-d70-p90.asp,1597,436,3.662844,13.416426,49.142278,0.273012,0.074535,0.020349,0.025673,0.776456,0.0,0.948654,295,0.197245,0.777082,0.777082,CLINGO-AMO,0.11202
GraphColouring,0022-wgc-n20-d70-p21.asp,1729,458,3.775109,14.251449,53.800777,0.264893,0.070168,0.018587,0.023713,0.780798,0.0,0.952574,317,0.19491,0.781377,0.781377,CLINGO-AMO,0.084664
GraphColouring,0022-wgc-n20-d70-p31.asp,1729,458,3.775109,14.251449,53.800777,0.264893,0.070168,0.018587,0.023713,0.780798,0.0,0.952574,317,0.19491,0.781377,0.781377,EOCLINGO-INF-MR,0.526138
GraphColouring,0022-wgc-n20-d70-p39.asp,1729,458,3.775109,14.251449,53.800777,0.264893,0.070168,0.018587,0.023713,0.780798,0.0,0.952574,317,0.19491,0.781377,0.781377,EOCLINGO-INF-MR,0.519131
GraphColouring,0022-wgc-n20-d70-p48.asp,1729,458,3.775109,14.251449,53.800777,0.264893,0.070168,0.018587,0.023713,0.780798,0.0,0.952574,317,0.19491,0.781377,0.781377,CLINGO-AMO,0.1514009999999999
GraphColouring,0022-wgc-n20-d70-p61.asp,1729,458,3.775109,14.251449,53.800777,0.264893,0.070168,0.018587,0.023713,0.780798,0.0,0.952574,317,0.19491,0.781377,0.781377,CLINGO-AMO,0.087351
GraphColouring,0022-wgc-n20-d70-p70.asp,1729,458,3.775109,14.251449,53.800777,0.264893,0.070168,0.018587,0.023713,0.780798,0.0,0.952574,317,0.19491,0.781377,0.781377,CLINGO-AMO,0.117005
GraphColouring,0022-wgc-n20-d70-p80.asp,1729,458,3.775109,14.251449,53.800777,0.264893,0.070168,0.018587,0.023713,0.780798,0.0,0.952574,317,0.19491,0.781377,0.781377,CLINGO-AMO,0.106615
GraphColouring,0022-wgc-n20-d70-p9.asp,1729,458,3.775109,14.251449,53.800777,0.264893,0.070168,0.018587,0.023713,0.780798,0.0,0.952574,317,0.19491,0.781377,0.781377,CLINGO-AMO,0.084643
GraphColouring,0022-wgc-n20-d70-p91.asp,1729,458,3.775109,14.251449,53.800777,0.264893,0.070168,0.018587,0.023713,0.780798,0.0,0.952574,317,0.19491,0.781377,0.781377,CLINGO-AMO,0.098398
GraphColouring,0023-wgc-n20-d70-p19.asp,1645,444,3.704955,13.726691,50.856773,0.269909,0.072851,0.019663,0.024924,0.778116,0.0,0.950152,303,0.196353,0.778723,0.778723,CLINGO-AMO,0.084993
GraphColouring,0023-wgc-n20-d70-p30.asp,1645,444,3.704955,13.726691,50.856773,0.269909,0.072851,0.019663,0.024924,0.778116,0.0,0.950152,303,0.196353,0.778723,0.778723,EOCLINGO-L,0.518729
GraphColouring,0023-wgc-n20-d70-p41.asp,1645,444,3.704955,13.726691,50.856773,0.269909,0.072851,0.019663,0.024924,0.778116,0.0,0.950152,303,0.196353,0.778723,0.778723,EOCLINGO-INF-MR,0.519767
GraphColouring,0023-wgc-n20-d70-p48.asp,1645,444,3.704955,13.726691,50.856773,0.269909,0.072851,0.019663,0.024924,0.778116,0.0,0.950152,303,0.196353,0.778723,0.778723,CLINGO-AMO,0.175058
GraphColouring,0023-wgc-n20-d70-p58.asp,1645,444,3.704955,13.726691,50.856773,0.269909,0.072851,0.019663,0.024924,0.778116,0.0,0.950152,303,0.196353,0.778723,0.778723,CLINGO-AMO,0.088215
GraphColouring,0023-wgc-n20-d70-p70.asp,1645,444,3.704955,13.726691,50.856773,0.269909,0.072851,0.019663,0.024924,0.778116,0.0,0.950152,303,0.196353,0.778723,0.778723,CLINGO-AMO,0.2247549999999999
GraphColouring,0023-wgc-n20-d70-p79.asp,1645,444,3.704955,13.726691,50.856773,0.269909,0.072851,0.019663,0.024924,0.778116,0.0,0.950152,303,0.196353,0.778723,0.778723,CLINGO-AMO,0.151991
GraphColouring,0023-wgc-n20-d70-p89.asp,1645,444,3.704955,13.726691,50.856773,0.269909,0.072851,0.019663,0.024924,0.778116,0.0,0.950152,303,0.196353,0.778723,0.778723,CLINGO-AMO,0.094328
GraphColouring,0023-wgc-n20-d70-p9.asp,1645,444,3.704955,13.726691,50.856773,0.269909,0.072851,0.019663,0.024924,0.778116,0.0,0.950152,303,0.196353,0.778723,0.778723,CLINGO-AMO,0.084171
GraphColouring,0024-wgc-n20-d70-p21.asp,1669,448,3.725446,13.878951,51.705289,0.268424,0.072052,0.01934,0.024566,0.77891,0.0,0.950869,307,0.195926,0.779509,0.779509,CLINGO-AMO,0.086644
GraphColouring,0024-wgc-n20-d70-p30.asp,1669,448,3.725446,13.878951,51.705289,0.268424,0.072052,0.01934,0.024566,0.77891,0.0,0.950869,307,0.195926,0.779509,0.779509,EOCLINGO-INF-MR,0.522871
GraphColouring,0024-wgc-n20-d70-p39.asp,1669,448,3.725446,13.878951,51.705289,0.268424,0.072052,0.01934,0.024566,0.77891,0.0,0.950869,307,0.195926,0.779509,0.779509,AMOCLINGO-L,0.521787
GraphColouring,0024-wgc-n20-d70-p48.asp,1669,448,3.725446,13.878951,51.705289,0.268424,0.072052,0.01934,0.024566,0.77891,0.0,0.950869,307,0.195926,0.779509,0.779509,CLINGO-AMO,0.094797
GraphColouring,0024-wgc-n20-d70-p61.asp,1669,448,3.725446,13.878951,51.705289,0.268424,0.072052,0.01934,0.024566,0.77891,0.0,0.950869,307,0.195926,0.779509,0.779509,CLINGO-AMO,0.422734
GraphColouring,0024-wgc-n20-d70-p69.asp,1669,448,3.725446,13.878951,51.705289,0.268424,0.072052,0.01934,0.024566,0.77891,0.0,0.950869,307,0.195926,0.779509,0.779509,CLINGO-AMO,0.087781
GraphColouring,0024-wgc-n20-d70-p8.asp,1669,448,3.725446,13.878951,51.705289,0.268424,0.072052,0.01934,0.024566,0.77891,0.0,0.950869,307,0.195926,0.779509,0.779509,CLINGO-AMO,0.084457
GraphColouring,0024-wgc-n20-d70-p81.asp,1669,448,3.725446,13.878951,51.705289,0.268424,0.072052,0.01934,0.024566,0.77891,0.0,0.950869,307,0.195926,0.779509,0.779509,CLINGO-AMO,0.089736
GraphColouring,0024-wgc-n20-d70-p91.asp,1669,448,3.725446,13.878951,51.705289,0.268424,0.072052,0.01934,0.024566,0.77891,0.0,0.950869,307,0.195926,0.779509,0.779509,CLINGO-AMO,0.0922579999999999
GraphColouring,0025-wgc-n20-d70-p10.asp,1693,452,3.745575,14.029334,52.547925,0.266982,0.071279,0.01903,0.024217,0.779681,0.0,0.951565,311,0.195511,0.780272,0.780272,CLINGO-AMO,0.087537
GraphColouring,0025-wgc-n20-d70-p20.asp,1693,452,3.745575,14.029334,52.547925,0.266982,0.071279,0.01903,0.024217,0.779681,0.0,0.951565,311,0.195511,0.780272,0.780272,CLINGO-AMO,0.0877189999999999
GraphColouring,0025-wgc-n20-d70-p30.asp,1693,452,3.745575,14.029334,52.547925,0.266982,0.071279,0.01903,0.024217,0.779681,0.0,0.951565,311,0.195511,0.780272,0.780272,EOCLINGO-L,0.52012
GraphColouring,0025-wgc-n20-d70-p40.asp,1693,452,3.745575,14.029334,52.547925,0.266982,0.071279,0.01903,0.024217,0.779681,0.0,0.951565,311,0.195511,0.780272,0.780272,AMOCLINGO-INF-MR,0.519436
GraphColouring,0025-wgc-n20-d70-p51.asp,1693,452,3.745575,14.029334,52.547925,0.266982,0.071279,0.01903,0.024217,0.779681,0.0,0.951565,311,0.195511,0.780272,0.780272,CLINGO-AMO,0.251503
GraphColouring,0025-wgc-n20-d70-p61.asp,1693,452,3.745575,14.029334,52.547925,0.266982,0.071279,0.01903,0.024217,0.779681,0.0,0.951565,311,0.195511,0.780272,0.780272,CLINGO-AMO,0.424275
GraphColouring,0025-wgc-n20-d70-p68.asp,1693,452,3.745575,14.029334,52.547925,0.266982,0.071279,0.01903,0.024217,0.779681,0.0,0.951565,311,0.195511,0.780272,0.780272,CLINGO-AMO,0.251552
GraphColouring,0025-wgc-n20-d70-p79.asp,1693,452,3.745575,14.029334,52.547925,0.266982,0.071279,0.01903,0.024217,0.779681,0.0,0.951565,311,0.195511,0.780272,0.780272,CLINGO-AMO,0.159379
GraphColouring,0025-wgc-n20-d70-p91.asp,1693,452,3.745575,14.029334,52.547925,0.266982,0.071279,0.01903,0.024217,0.779681,0.0,0.951565,311,0.195511,0.780272,0.780272,CLINGO-AMO,0.093415
GraphColouring,0026-wgc-n20-d70-p10.asp,1729,458,3.775109,14.251449,53.800777,0.264893,0.070168,0.018587,0.023713,0.780798,0.0,0.952574,317,0.19491,0.781377,0.781377,CLINGO-AMO,0.084506
GraphColouring,0026-wgc-n20-d70-p18.asp,1729,458,3.775109,14.251449,53.800777,0.264893,0.070168,0.018587,0.023713,0.780798,0.0,0.952574,317,0.19491,0.781377,0.781377,CLINGO-AMO,0.084245
GraphColouring,0026-wgc-n20-d70-p31.asp,1729,458,3.775109,14.251449,53.800777,0.264893,0.070168,0.018587,0.023713,0.780798,0.0,0.952574,317,0.19491,0.781377,0.781377,AMOCLINGO-L,0.52561
GraphColouring,0026-wgc-n20-d70-p40.asp,1729,458,3.775109,14.251449,53.800777,0.264893,0.070168,0.018587,0.023713,0.780798,0.0,0.952574,317,0.19491,0.781377,0.781377,CLINGO-AMO,0.315738
GraphColouring,0026-wgc-n20-d70-p50.asp,1729,458,3.775109,14.251449,53.800777,0.264893,0.070168,0.018587,0.023713,0.780798,0.0,0.952574,317,0.19491,0.781377,0.781377,CLINGO-AMO,0.250701
GraphColouring,0026-wgc-n20-d70-p61.asp,1729,458,3.775109,14.251449,53.800777,0.264893,0.070168,0.018587,0.023713,0.780798,0.0,0.952574,317,0.19491,0.781377,0.781377,EOCLINGO-INF-MR,0.522392
GraphColouring,0026-wgc-n20-d70-p68.asp,1729,458,3.775109,14.251449,53.800777,0.264893,0.070168,0.018587,0.023713,0.780798,0.0,0.952574,317,0.19491,0.781377,0.781377,CLINGO-AMO,0.402334
GraphColouring,0026-wgc-n20-d70-p80.asp,1729,458,3.775109,14.251449,53.800777,0.264893,0.070168,0.018587,0.023713,0.780798,0.0,0.952574,317,0.19491,0.781377,0.781377,CLINGO-AMO,0.133506
GraphColouring,0026-wgc-n20-d70-p89.asp,1729,458,3.775109,14.251449,53.800777,0.264893,0.070168,0.018587,0.023713,0.780798,0.0,0.952574,317,0.19491,0.781377,0.781377,CLINGO-AMO,0.098323
GraphColouring,0027-wgc-n20-d70-p10.asp,1777,466,3.813305,14.541293,55.450381,0.26224,0.06877,0.018034,0.023073,0.782217,0.0,0.953855,325,0.194147,0.78278,0.78278,CLINGO-AMO,0.08425
GraphColouring,0027-wgc-n20-d70-p18.asp,1777,466,3.813305,14.541293,55.450381,0.26224,0.06877,0.018034,0.023073,0.782217,0.0,0.953855,325,0.194147,0.78278,0.78278,CLINGO-AMO,0.08521
GraphColouring,0027-wgc-n20-d70-p31.asp,1777,466,3.813305,14.541293,55.450381,0.26224,0.06877,0.018034,0.023073,0.782217,0.0,0.953855,325,0.194147,0.78278,0.78278,EOCLINGO-L,0.5229269999999999
GraphColouring,0027-wgc-n20-d70-p38.asp,1777,466,3.813305,14.541293,55.450381,0.26224,0.06877,0.018034,0.023073,0.782217,0.0,0.953855,325,0.194147,0.78278,0.78278,AMOCLINGO-L,0.5214529999999999
GraphColouring,0027-wgc-n20-d70-p50.asp,1777,466,3.813305,14.541293,55.450381,0.26224,0.06877,0.018034,0.023073,0.782217,0.0,0.953855,325,0.194147,0.78278,0.78278,CLINGO-AMO,0.1062869999999999
GraphColouring,0027-wgc-n20-d70-p60.asp,1777,466,3.813305,14.541293,55.450381,0.26224,0.06877,0.018034,0.023073,0.782217,0.0,0.953855,325,0.194147,0.78278,0.78278,CLINGO-AMO,0.456258
