domain,instance_name,r,a,r_a,r_a_2,r_a_3,a_r,a_r_2,a_r_3,f1,f2,f3,f_horn,n_facts,f_normal,f_constr,c_r,best_config,min_time,performance_ratio,bound,C1_mps,C2_sum,C3_minps,span,rho,mps_ratio,minps_ratio,tightness
GroupAssignment,00044-group_assignment-p100-pr5-middle.asp,17656,25446,0.693862,0.481444,0.334055,1.44121,2.077086,2.993516,0.40836,0.169914,0.0,0.251529,3236,0.353194,0.238446,0.238446,EOCLINGO-L,7.199291,2.321329141994677,3723290.0,18600000.0,60264000.0,5952000.0,12648000.0,0.30864197530864196,0.2001768817204301,0.6255527553763441,0.06178298818531793
GroupAssignment,00045-group_assignment-p100-pr5-middle.asp,19156,27846,0.687926,0.473243,0.325556,1.453644,2.11308,3.071666,0.407705,0.17227,0.0,0.247494,3536,0.356859,0.235435,0.235435,EOCLINGO-INF-MR,7.705756,1.9915194563648264,4091765.0,20460000.0,66290400.0,6547200.0,13912800.0,0.30864197530864196,0.19998851417399804,0.6249641067937439,0.0617248500537031
GroupAssignment,00061-group_assignment-p150-pr5-sat.asp,21356,30646,0.696861,0.485615,0.338406,1.435007,2.059244,2.955028,0.407848,0.168571,0.0,0.254776,3936,0.352875,0.239277,0.239277,AMOCLINGO-INF-MR,3.007117,1.3401234471422294,1118741.0,22380000.0,72511200.0,7161600.0,15218400.0,0.30864197530864196,0.04998842716711349,0.15621383489722968,0.01542852690343009
GroupAssignment,00062-group_assignment-p150-pr5-sat.asp,35456,52546,0.674761,0.455303,0.307221,1.482006,2.196341,3.254991,0.406419,0.177685,0.0,0.23807,6636,0.364847,0.228734,0.228734,EOCLINGO-INF-MR,3.495221,2.4089358011982647,1958297.0,39165000.0,126894600.0,12532800.0,26632200.0,0.30864197530864196,0.050001200051066,0.15625375015958126,0.015432469151563582
GroupAssignment,00065-group_assignment-p150-pr5-sat.asp,26456,38146,0.693546,0.481006,0.3336,1.441866,2.078977,2.997605,0.408603,0.170094,0.0,0.251021,4836,0.352888,0.238509,0.238509,EOCLINGO-INF-MR,2.695368,2.257292510707258,1398483.0,27975000.0,90639000.0,8952000.0,19023000.0,0.30864197530864196,0.04999045576407507,0.15622017426273457,0.015429153013603416
GroupAssignment,00066-group_assignment-p150-pr5-middle.asp,44456,66946,0.664058,0.440972,0.292831,1.505893,2.267715,3.414937,0.40512,0.182203,0.0,0.230363,8436,0.371963,0.222917,0.222917,EOCLINGO-INF-MR,64.10644,2.97583487711999,10076870.0,50355000.0,163150200.0,16113600.0,34241400.0,0.30864197530864196,0.20011657233641147,0.6253642885512859,0.06176437417790478
GroupAssignment,00067-group_assignment-p150-pr5-middle.asp,35456,52546,0.674761,0.455303,0.307221,1.482006,2.196341,3.254991,0.406419,0.177685,0.0,0.23807,6636,0.364847,0.228734,0.228734,EOCLINGO-L,14.515273,2.871208209449454,7837046.0,39165000.0,126894600.0,12532800.0,26632200.0,0.30864197530864196,0.20010330652368186,0.6253228328865058,0.06176027979125983
GroupAssignment,00070-group_assignment-p150-pr5-middle.asp,28706,41746,0.687635,0.472842,0.325142,1.45426,2.114873,3.075577,0.407929,0.172438,0.0,0.247022,5286,0.356581,0.235491,0.235491,EOCLINGO-INF-MR,20.236437,1.4910325864182514,6149171.0,30772500.0,99702900.0,9847200.0,20925300.0,0.30864197530864196,0.19982682589974815,0.624458830936713,0.061674946265354365
GroupAssignment,00071-group_assignment-p150-pr5-middle.asp,26456,38146,0.693546,0.481006,0.3336,1.441866,2.078977,2.997605,0.408603,0.170094,0.0,0.251021,4836,0.352888,0.238509,0.238509,AMOCLINGO-INF-MR,8.531452,1.357575709269653,5592635.0,27975000.0,90639000.0,8952000.0,19023000.0,0.30864197530864196,0.19991546023235032,0.6247358132260947,0.06170230254084886
GroupAssignment,00072-group_assignment-p150-pr5-middle.asp,30956,45346,0.682662,0.466028,0.318139,1.464853,2.145795,3.143275,0.407352,0.174441,0.0,0.243604,5736,0.359736,0.232911,0.232911,EOCLINGO-L,29.250718000000003,1.280475371578913,6713604.0,33570000.0,108766800.0,10742400.0,22827600.0,0.30864197530864196,0.19998820375335122,0.6249631367292225,0.061724754244861485
GroupAssignment,00073-group_assignment-p150-pr5-middle.asp,35456,52546,0.674761,0.455303,0.307221,1.482006,2.196341,3.254991,0.406419,0.177685,0.0,0.23807,6636,0.364847,0.228734,0.228734,EOCLINGO-L,37.085541,3.0788926606194043,7839019.0,39165000.0,126894600.0,12532800.0,26632200.0,0.30864197530864196,0.20015368313545256,0.6254802597982893,0.0617758281282261
GroupAssignment,00075-group_assignment-p150-pr5-middle.asp,42206,63346,0.666277,0.443925,0.295777,1.500877,2.252631,3.380921,0.405393,0.181254,0.0,0.231981,7986,0.370469,0.224139,0.224139,EOCLINGO-INF-MR,71.50215999999999,2.053965572508579,9509934.0,47557500.0,154086300.0,15218400.0,32339100.0,0.30864197530864196,0.199967071439836,0.6248970982494875,0.061718231925875305
GroupAssignment,00091-group_assignment-p200-pr5-sat.asp,35256,50846,0.693388,0.480787,0.333372,1.442194,2.079924,2.999655,0.408725,0.170184,0.0,0.250766,6436,0.352734,0.238541,0.238541,EOCLINGO-L,9.932246999999998,1.6985056855714524,1859448.0,37200000.0,120528000.0,11904000.0,25296000.0,0.30864197530864196,0.04998516129032258,0.15620362903225807,0.015427518916766228
GroupAssignment,00092-group_assignment-p200-pr5-sat.asp,50256,74846,0.671459,0.450857,0.302732,1.489295,2.217999,3.303254,0.406121,0.179083,0.0,0.235614,9436,0.366842,0.227038,0.227038,AMOCLINGO-INF-MR,29.79423,1.338419385229959,2788566.0,55800000.0,180792000.0,17856000.0,37944000.0,0.30864197530864196,0.04997430107526882,0.15616969086021507,0.015424166998539759
GroupAssignment,00094-group_assignment-p200-pr5-sat.asp,38256,55646,0.687489,0.472641,0.324935,1.454569,2.115772,3.077536,0.408041,0.172522,0.0,0.246785,7036,0.356441,0.235519,0.235519,EOCLINGO-INF-MR,12.946452,1.778011767239395,2045784.0,40920000.0,132580800.0,13094400.0,27825600.0,0.30864197530864196,0.049994721407624634,0.15623350439882697,0.015430469570254516
GroupAssignment,00095-group_assignment-p200-pr5-sat.asp,22456,31246,0.718684,0.516507,0.371205,1.391432,1.936083,2.693929,0.410135,0.160314,0.0,0.269015,4036,0.340043,0.249822,0.249822,AMOCLINGO-L,2.970535,1.2352044328715197,1115288.0,22320000.0,72316800.0,7142400.0,15177600.0,0.30864197530864196,0.04996810035842294,0.15615031362007167,0.015422253197044117
GroupAssignment,00096-group_assignment-p200-pr5-middle.asp,50256,74846,0.671459,0.450857,0.302732,1.489295,2.217999,3.303254,0.406121,0.179083,0.0,0.235614,9436,0.366842,0.227038,0.227038,EOCLINGO-INF-MR,23.925224,6.188276272773873,11156514.0,55800000.0,180792000.0,17856000.0,37944000.0,0.30864197530864196,0.19993752688172042,0.6248047715053764,0.0617091132350989
GroupAssignment,00097-group_assignment-p200-pr5-middle.asp,35256,50846,0.693388,0.480787,0.333372,1.442194,2.079924,2.999655,0.408725,0.170184,0.0,0.250766,6436,0.352734,0.238541,0.238541,EOCLINGO-INF-MR,29.0335,1.5245725110648043,7436506.0,37200000.0,120528000.0,11904000.0,25296000.0,0.30864197530864196,0.1999060752688172,0.6247064852150538,0.0616994059471658
GroupAssignment,00098-group_assignment-p200-pr5-middle.asp,44256,65246,0.678294,0.460083,0.312072,1.474286,2.173519,3.204389,0.40695,0.176247,0.0,0.240442,8236,0.362346,0.230703,0.230703,EOCLINGO-INF-MR,67.61286999999999,1.425337114073105,9664759.0,48360000.0,156686400.0,15475200.0,32884800.0,0.30864197530864196,0.1998502688172043,0.6245320900537634,0.06168218173370503
GroupAssignment,00099-group_assignment-p200-pr5-middle.asp,56256,84446,0.666177,0.443792,0.295644,1.501102,2.253308,3.382445,0.405468,0.181314,0.0,0.231815,10636,0.370378,0.224154,0.224154,AMOCLINGO-INF-MR,96.36181,1.971193276672574,12647905.0,63240000.0,204897600.0,20236800.0,43003200.0,0.30864197530864196,0.19999849778621126,0.6249953055819102,0.0617279314154973
GroupAssignment,00100-group_assignment-p200-pr5-middle.asp,35256,50846,0.693388,0.480787,0.333372,1.442194,2.079924,2.999655,0.408725,0.170184,0.0,0.250766,6436,0.352734,0.238541,0.238541,EOCLINGO-INF-MR,26.591469,2.4222179301188667,7439252.0,37200000.0,120528000.0,11904000.0,25296000.0,0.30864197530864196,0.1999798924731183,0.6249371639784946,0.06172218903491305
GroupAssignment,00101-group_assignment-p200-pr5-middle.asp,35256,50846,0.693388,0.480787,0.333372,1.442194,2.079924,2.999655,0.408725,0.170184,0.0,0.250766,6436,0.352734,0.238541,0.238541,AMOCLINGO-L,27.698942,1.429796704870533,7435939.0,37200000.0,120528000.0,11904000.0,25296000.0,0.30864197530864196,0.19989083333333332,0.6246588541666667,0.06169470164609053
GroupAssignment,00102-group_assignment-p200-pr5-middle.asp,44256,65246,0.678294,0.460083,0.312072,1.474286,2.173519,3.204389,0.40695,0.176247,0.0,0.240442,8236,0.362346,0.230703,0.230703,EOCLINGO-L,95.679632,2.369032199036886,9671138.0,48360000.0,156686400.0,15475200.0,32884800.0,0.30864197530864196,0.19998217535153018,0.6249442979735318,0.06172289362701549
GroupAssignment,00103-group_assignment-p200-pr5-middle.asp,47256,70046,0.674642,0.455142,0.307058,1.482267,2.197115,3.25671,0.406509,0.177755,0.0,0.237875,8836,0.364737,0.228754,0.228754,AMOCLINGO-L,84.44737400000001,1.5902541267890695,10415186.0,52080000.0,168739200.0,16665600.0,35414400.0,0.30864197530864196,0.19998437019969278,0.6249511568740399,0.0617235710492879
GroupAssignment,00104-group_assignment-p200-pr5-middle.asp,47256,70046,0.674642,0.455142,0.307058,1.482267,2.197115,3.25671,0.406509,0.177755,0.0,0.237875,8836,0.364737,0.228754,0.228754,EOCLINGO-INF-MR,58.47275,1.3223955090191588,10406074.0,52080000.0,168739200.0,16665600.0,35414400.0,0.30864197530864196,0.19980940860215055,0.6244044018817204,0.0616695705562193
GroupAssignment,00121-group_assignment-p250-pr5-sat.asp,59056,87546,0.674571,0.455046,0.306961,1.482423,2.197579,3.257743,0.406563,0.177797,0.0,0.237757,11036,0.364671,0.228766,0.228766,EOCLINGO-INF-MR,11.672562,2.555927995927544,3249519.0,64995000.0,210583800.0,20798400.0,44196600.0,0.30864197530864196,0.04999644588045234,0.15623889337641356,0.015431001814954427
GroupAssignment,00122-group_assignment-p250-pr5-sat.asp,44056,63546,0.693293,0.480655,0.333235,1.442392,2.080493,3.000886,0.408798,0.170238,0.0,0.250613,8036,0.352642,0.23856,0.23856,AMOCLINGO-INF-MR,11.275818,1.235138506137648,2321780.0,46425000.0,150417000.0,14856000.0,31569000.0,0.30864197530864196,0.050011416262789446,0.15628567582121702,0.015435622303330076
GroupAssignment,00125-group_assignment-p250-pr5-sat.asp,44056,63546,0.693293,0.480655,0.333235,1.442392,2.080493,3.000886,0.408798,0.170238,0.0,0.250613,8036,0.352642,0.23856,0.23856,EOCLINGO-L,6.997618999999999,3.032876611315935,2318874.0,46425000.0,150417000.0,14856000.0,31569000.0,0.30864197530864196,0.04994882067851373,0.1560900646203554,0.015416302678553621
GroupAssignment,00126-group_assignment-p250-pr5-middle.asp,51556,75546,0.682445,0.465731,0.317836,1.465319,2.147161,3.146276,0.407518,0.174567,0.0,0.24325,9536,0.359531,0.232951,0.232951,EOCLINGO-L,148.94457100000002,1.6183059535617443,11143198.0,55710000.0,180500400.0,17827200.0,37882800.0,0.30864197530864196,0.2000215042182732,0.6250672006821038,0.061735032166133706
GroupAssignment,00128-group_assignment-p250-pr5-middle.asp,47806,69546,0.687401,0.47252,0.324811,1.454755,2.116311,3.078713,0.408108,0.172572,0.0,0.246643,8786,0.356357,0.235535,0.235535,AMOCLINGO-L,57.929495,1.4804016675788387,10217064.0,51067500.0,165458700.0,16341600.0,34725900.0,0.30864197530864196,0.20006978998384492,0.6252180936995153,0.06174993518019905
GroupAssignment,00129-group_assignment-p250-pr5-middle.asp,62806,93546,0.671392,0.450767,0.302641,1.489444,2.218442,3.304245,0.406171,0.179123,0.0,0.235503,11786,0.36678,0.227048,0.227048,EOCLINGO-L,148.55066399999998,1.7491689569290652,13928592.0,69637500.0,225625500.0,22284000.0,47353500.0,0.30864197530864196,0.20001568120624663,0.6250490037695208,0.061733234940199576
GroupAssignment,00130-group_assignment-p250-pr5-middle.asp,59056,87546,0.674571,0.455046,0.306961,1.482423,2.197579,3.257743,0.406563,0.177797,0.0,0.237757,11036,0.364671,0.228766,0.228766,EOCLINGO-INF-MR,63.995546,1.212640157800982,13005070.0,64995000.0,210583800.0,20798400.0,44196600.0,0.30864197530864196,0.2000933917993692,0.6252918493730287,0.06175721969116333
GroupAssignment,00132-group_assignment-p250-pr5-middle.asp,32306,45296,0.71322,0.508682,0.362802,1.402092,1.965863,2.756322,0.41045,0.162509,0.0,0.264378,5786,0.341608,0.247942,0.247942,EOCLINGO-INF-MR,12.061339,1.4965481859020795,6494062.0,32497500.0,105291900.0,10399200.0,22098300.0,0.30864197530864196,0.19983266405108085,0.6244770751596277,0.061676748163913844
GroupAssignment,00133-group_assignment-p250-pr5-middle.asp,81556,123546,0.660127,0.435767,0.287661,1.514861,2.294804,3.476309,0.404753,0.183923,0.0,0.227341,15536,0.374418,0.22083,0.22083,EOCLINGO-INF-MR,42.65429,11.030193914844205,18556109.0,92850000.0,300834000.0,29712000.0,63138000.0,0.30864197530864196,0.1998503931071621,0.6245324784598816,0.06168222009480311
GroupAssignment,00135-group_assignment-p250-pr5-middle.asp,55306,81546,0.678218,0.45998,0.311967,1.474451,2.174006,3.205466,0.407008,0.176292,0.0,0.240318,10286,0.362275,0.230716,0.230716,EOCLINGO-INF-MR,57.83133,1.7004061639253325,12083690.0,60352500.0,195542100.0,19312800.0,41039700.0,0.30864197530864196,0.2002185493558676,0.6256829667370862,0.06179584856662581
GroupAssignment,00137-group_assignment-p250-pr5-punsat.asp,81556,123546,0.660127,0.435767,0.287661,1.514861,2.294804,3.476309,0.404753,0.183923,0.0,0.227341,15536,0.374418,0.22083,0.22083,AMOCLINGO-INF-MR,662.9722800000001,1.8176237986903463,83597463.0,92850000.0,300834000.0,29712000.0,63138000.0,0.30864197530864196,0.9003496284329564,2.813592588852989,0.2778856877879495
GroupAssignment,00139-group_assignment-p250-pr5-punsat.asp,47806,69546,0.687401,0.47252,0.324811,1.454755,2.116311,3.078713,0.408108,0.172572,0.0,0.246643,8786,0.356357,0.235535,0.235535,AMOCLINGO-INF-MR,570.7644,2.1111097118180457,45964053.0,51067500.0,165458700.0,16341600.0,34725900.0,0.30864197530864196,0.9000646791011896,2.8127021221912174,0.2777977404633301
GroupAssignment,00143-group_assignment-p250-pr5-punsat.asp,47806,69546,0.687401,0.47252,0.324811,1.454755,2.116311,3.078713,0.408108,0.172572,0.0,0.246643,8786,0.356357,0.235535,0.235535,AMOCLINGO-INF-MR,596.27874,2.0208348313743336,45978957.0,51067500.0,165458700.0,16341600.0,34725900.0,0.30864197530864196,0.900356528124541,2.8136141503891907,0.2778878173223892
GroupAssignment,00151-group_assignment-p300-pr5-sat.asp,43256,61546,0.702824,0.493961,0.347168,1.422832,2.02445,2.880451,0.409423,0.166451,0.0,0.25756,7836,0.347605,0.242972,0.242972,EOCLINGO-L,12.78306,1.9057686500728304,2232037.0,44640000.0,144633600.0,14284800.0,30355200.0,0.30864197530864196,0.050000828853046596,0.15625259016577062,0.01543235458427364
GroupAssignment,00152-group_assignment-p300-pr5-sat.asp,66356,97846,0.678168,0.459911,0.311897,1.474561,2.174331,3.206185,0.407047,0.176322,0.0,0.240234,12336,0.362228,0.230725,0.230725,EOCLINGO-L,21.409315,2.4943395900335905,3628661.0,72540000.0,235029600.0,23212800.0,49327200.0,0.30864197530864196,0.05002289771160739,0.1563215553487731,0.01543916596037265
GroupAssignment,00153-group_assignment-p300-pr5-sat.asp,70856,105046,0.674524,0.454982,0.306896,1.482528,2.197889,3.258432,0.406599,0.177825,0.0,0.237679,13236,0.364627,0.228774,0.228774,EOCLINGO-INF-MR,48.278145,1.4710611395694675,3906730.0,78120000.0,253108800.0,24998400.0,53121600.0,0.30864197530864196,0.05000934459805428,0.1562792018689196,0.015434982900634036
GroupAssignment,00154-group_assignment-p300-pr5-sat.asp,57356,83446,0.687343,0.47244,0.324728,1.454878,2.116671,3.079499,0.408153,0.172606,0.0,0.246548,10536,0.356301,0.235546,0.235546,EOCLINGO-L,14.584648,2.609968440787876,3069729.0,61380000.0,198871200.0,19641600.0,41738400.0,0.30864197530864196,0.050011876832844575,0.1562871151026393,0.015435764454581658
GroupAssignment,00155-group_assignment-p300-pr5-sat.asp,61856,90646,0.682391,0.465657,0.31776,1.465436,2.147502,3.147027,0.407559,0.174599,0.0,0.243162,11436,0.35948,0.23296,0.23296,EOCLINGO-L,25.493617,2.329859901794241,3346857.0,66960000.0,216950400.0,21427200.0,45532800.0,0.30864197530864196,0.049982930107526885,0.1561966565860215,0.01542683028010089
GroupAssignment,00157-group_assignment-p300-pr5-middle.asp,70856,105046,0.674524,0.454982,0.306896,1.482528,2.197889,3.258432,0.406599,0.177825,0.0,0.237679,13236,0.364627,0.228774,0.228774,EOCLINGO-INF-MR,213.36273000000003,1.3548240829126996,15624070.0,78120000.0,253108800.0,24998400.0,53121600.0,0.30864197530864196,0.20000089605734767,0.6250028001792115,0.06172867162263817
GroupAssignment,00158-group_assignment-p300-pr5-middle.asp,75356,112246,0.671347,0.450707,0.30258,1.489543,2.218738,3.304906,0.406205,0.17915,0.0,0.235429,14136,0.366739,0.227056,0.227056,EOCLINGO-INF-MR,20.057121,3.241332093474433,16738494.0,83700000.0,271188000.0,26784000.0,56916000.0,0.30864197530864196,0.1999820071684588,0.6249437724014337,0.06172284171866012
GroupAssignment,00160-group_assignment-p300-pr5-middle.asp,57356,83446,0.687343,0.47244,0.324728,1.454878,2.116671,3.079499,0.408153,0.172606,0.0,0.246548,10536,0.356301,0.235546,0.235546,EOCLINGO-L,111.542114,1.307266679561049,12269542.0,61380000.0,198871200.0,19641600.0,41738400.0,0.30864197530864196,0.19989478657543175,0.6246712080482242,0.06169592178254066
GroupAssignment,00162-group_assignment-p300-pr5-middle.asp,70856,105046,0.674524,0.454982,0.306896,1.482528,2.197889,3.258432,0.406599,0.177825,0.0,0.237679,13236,0.364627,0.228774,0.228774,AMOCLINGO-L,102.628548,1.434310071306865,15623729.0,78120000.0,253108800.0,24998400.0,53121600.0,0.30864197530864196,0.1999965309779826,0.6249891593061956,0.06172732437592055
GroupAssignment,00164-group_assignment-p300-pr5-middle.asp,47156,68446,0.688952,0.474655,0.327014,1.45148,2.106795,3.057971,0.407371,0.17177,0.0,0.248982,8736,0.357028,0.235601,0.235601,EOCLINGO-L,78.450928,1.7230262719135712,10040640.0,50220000.0,162712800.0,16070400.0,34149600.0,0.30864197530864196,0.1999330943847073,0.6247909199522103,0.061707745180465214
GroupAssignment,00165-group_assignment-p300-pr5-middle.asp,66356,97846,0.678168,0.459911,0.311897,1.474561,2.174331,3.206185,0.407047,0.176322,0.0,0.240234,12336,0.362228,0.230725,0.230725,EOCLINGO-INF-MR,251.05568,1.7033201559112303,14502699.0,72540000.0,235029600.0,23212800.0,49327200.0,0.30864197530864196,0.19992692307692309,0.6247716346153847,0.061705840455840454
GroupAssignment,00166-group_assignment-p300-pr5-punsat.asp,66356,97846,0.678168,0.459911,0.311897,1.474561,2.174331,3.206185,0.407047,0.176322,0.0,0.240234,12336,0.362228,0.230725,0.230725,AMOCLINGO-INF-MR,638.5223599999999,1.887009275603129,65210157.0,72540000.0,235029600.0,23212800.0,49327200.0,0.30864197530864196,0.8989544665012407,2.8092327078163772,0.2774550822534694
GroupAssignment,00169-group_assignment-p300-pr5-punsat.asp,79856,119446,0.668553,0.446963,0.298819,1.495767,2.23732,3.34651,0.405856,0.180325,0.0,0.233433,15036,0.368614,0.225531,0.225531,AMOCLINGO-INF-MR,669.1449200000001,1.8006120094283908,80393976.0,89280000.0,289267200.0,28569600.0,60710400.0,0.30864197530864196,0.9004701612903225,2.813969254032258,0.2779228892871366
GroupAssignment,00173-group_assignment-p300-pr5-punsat.asp,61856,90646,0.682391,0.465657,0.31776,1.465436,2.147502,3.147027,0.407559,0.174599,0.0,0.243162,11436,0.35948,0.23296,0.23296,AMOCLINGO-INF-MR,595.99101,2.021738621527194,60308973.0,66960000.0,216950400.0,21427200.0,45532800.0,0.30864197530864196,0.9006716397849462,2.814598874327957,0.27798507400769945
GroupAssignment,00174-group_assignment-p300-pr5-punsat.asp,75356,112246,0.671347,0.450707,0.30258,1.489543,2.218738,3.304906,0.406205,0.17915,0.0,0.235429,14136,0.366739,0.227056,0.227056,AMOCLINGO-INF-MR,598.87764,2.012007593070264,75290533.0,83700000.0,271188000.0,26784000.0,56916000.0,0.30864197530864196,0.8995284707287933,2.8110264710274793,0.2776322440520967
GroupAssignment,00184-group_assignment-p50-pr10-sat.asp,19391,29571,0.655744,0.43,0.28197,1.524986,2.325582,3.546479,0.40328,0.185653,0.0,0.224898,3751,0.379093,0.217627,0.217627,CLINGO-AMO,0.599856,2.897942172788136,553660.0,22140000.0,71733600.0,7084800.0,15055200.0,0.30864197530864196,0.025007226738934057,0.07814758355916893,0.007718279857695696
GroupAssignment,00186-group_assignment-p50-pr10-middle.asp,21641,33171,0.652407,0.425635,0.277687,1.532785,2.34943,3.601171,0.402939,0.187145,0.0,0.22231,4201,0.381267,0.215794,0.215794,EOCLINGO-L,5.785051,1.3909083947574532,2490811.0,24907500.0,80700300.0,7970400.0,16937100.0,0.30864197530864196,0.10000244906152765,0.3125076533172739,0.030864953414051745
GroupAssignment,00188-group_assignment-p50-pr10-middle.asp,23891,36771,0.649724,0.422141,0.274275,1.539115,2.368875,3.645972,0.402662,0.188355,0.0,0.220208,4651,0.383031,0.214307,0.214307,AMOCLINGO-INF-MR,2.586685,3.5788992474924477,2768062.0,27675000.0,89667000.0,8856000.0,18819000.0,0.30864197530864196,0.1000203071364047,0.31256345980126465,0.030870465165557005
GroupAssignment,00192-group_assignment-p50-pr10-middle.asp,15641,23571,0.66357,0.440325,0.292186,1.507001,2.271052,3.422477,0.404066,0.182213,0.0,0.230868,3001,0.374081,0.221853,0.221853,AMOCLINGO-INF-MR,1.564351,1.3879103858405175,1752206.0,17527500.0,56789100.0,5608800.0,11918700.0,0.30864197530864196,0.09996896305805163,0.31240300955641137,0.030854618227793715
GroupAssignment,00212-group_assignment-p100-pr10-sat.asp,47691,73471,0.649113,0.421348,0.273503,1.540563,2.373335,3.656273,0.403011,0.188715,0.0,0.21935,9251,0.382693,0.214296,0.214296,AMOCLINGO-L,6.844725,1.2001281278648883,1394865.0,55800000.0,180792000.0,17856000.0,37944000.0,0.30864197530864196,0.02499758064516129,0.07811743951612904,0.007715302668259657
GroupAssignment,00213-group_assignment-p100-pr10-sat.asp,29691,44671,0.664659,0.441772,0.293628,1.50453,2.26361,3.40567,0.404836,0.181873,0.0,0.23108,5651,0.3722,0.222963,0.222963,AMOCLINGO-INF-MR,2.247453,1.4949531758839896,837139.0,33480000.0,108475200.0,10713600.0,22766400.0,0.30864197530864196,0.02500415173237754,0.0781379741636798,0.007717330781598006
