domain,instance_name,r,a,r_a,r_a_2,r_a_3,a_r,a_r_2,a_r_3,f1,f2,f3,f_horn,n_facts,f_normal,f_constr,c_r,best_config,min_time,bound,C1_mps,C2_sum,C3_minps,span,rho,mps_ratio,minps_ratio,tightness
Knapsack,01429-knapsack-n80-w712135-v4412790-type4.asp,487,1925,0.252987,0.064002,0.016192,3.952772,15.624407,61.75972,0.332649,0.164271,0.0,0.336756,163,0.498973,0.168378,0.168378,AMOCLINGO-L,0.5589040000000001,4412790.0,4414680.0,46354140.0,220734.0,4193946.0,0.09523809523809523,0.9995718828997798,19.991437657995597,0.09519732218093141
Knapsack,01430-knapsack-n80-w714807-v4559660-type3.asp,487,1925,0.252987,0.064002,0.016192,3.952772,15.624407,61.75972,0.332649,0.164271,0.0,0.336756,163,0.498973,0.168378,0.168378,AMOCLINGO-L,0.555125,4559660.0,4414680.0,46354140.0,220734.0,4193946.0,0.09523809523809523,1.0328404323756195,20.656808647512392,0.09836575546434471
Knapsack,01431-knapsack-n80-w715432-v4407080-type4.asp,487,1925,0.252987,0.064002,0.016192,3.952772,15.624407,61.75972,0.332649,0.164271,0.0,0.336756,163,0.498973,0.168378,0.168378,AMOCLINGO-L,3.029964,4407080.0,4414680.0,46354140.0,220734.0,4193946.0,0.09523809523809523,0.9982784709197495,19.965569418394992,0.0950741400875952
Knapsack,01432-knapsack-n80-w713661-v119499-type1.asp,487,1925,0.252987,0.064002,0.016192,3.952772,15.624407,61.75972,0.332649,0.164271,0.0,0.336756,163,0.498973,0.168378,0.168378,CLINGO-AMO,0.096844,119499.0,4414680.0,46354140.0,220734.0,4193946.0,0.09523809523809523,0.027068553100111446,0.541371062002229,0.002577957438105852
Knapsack,01433-knapsack-n80-w714733-v2887223-type3.asp,487,1925,0.252987,0.064002,0.016192,3.952772,15.624407,61.75972,0.332649,0.164271,0.0,0.336756,163,0.498973,0.168378,0.168378,EOCLINGO-INF-MR,0.573353,2887223.0,4414680.0,46354140.0,220734.0,4193946.0,0.09523809523809523,0.654005046798409,13.08010093596818,0.062286194933181806
Knapsack,01434-knapsack-n80-w713231-v2780255-type3.asp,487,1925,0.252987,0.064002,0.016192,3.952772,15.624407,61.75972,0.332649,0.164271,0.0,0.336756,163,0.498973,0.168378,0.168378,AMOCLINGO-L,0.5546380000000001,2780255.0,4414680.0,46354140.0,220734.0,4193946.0,0.09523809523809523,0.6297749780278525,12.59549956055705,0.05997856933598596
Knapsack,01435-knapsack-n80-w715405-v2662404-type3.asp,487,1925,0.252987,0.064002,0.016192,3.952772,15.624407,61.75972,0.332649,0.164271,0.0,0.336756,163,0.498973,0.168378,0.168378,AMOCLINGO-L,0.554042,2662404.0,4414680.0,46354140.0,220734.0,4193946.0,0.09523809523809523,0.6030797249177743,12.061594498355486,0.05743616427788327
Knapsack,01436-knapsack-n80-w717276-v487336-type1.asp,487,1925,0.252987,0.064002,0.016192,3.952772,15.624407,61.75972,0.332649,0.164271,0.0,0.336756,163,0.498973,0.168378,0.168378,CLINGO-AMO,0.212433,487336.0,4414680.0,46354140.0,220734.0,4193946.0,0.09523809523809523,0.11038988103327987,2.2077976206655974,0.010513322003169512
Knapsack,01437-knapsack-n80-w714966-v5257178-type3.asp,487,1925,0.252987,0.064002,0.016192,3.952772,15.624407,61.75972,0.332649,0.164271,0.0,0.336756,163,0.498973,0.168378,0.168378,AMOCLINGO-L,0.551955,5257178.0,4414680.0,46354140.0,220734.0,4193946.0,0.09523809523809523,1.1908401061911622,23.816802123823244,0.11341334344677735
Knapsack,01438-knapsack-n80-w714909-v2828869-type1.asp,487,1925,0.252987,0.064002,0.016192,3.952772,15.624407,61.75972,0.332649,0.164271,0.0,0.336756,163,0.498973,0.168378,0.168378,AMOCLINGO-L,0.555723,2828869.0,4414680.0,46354140.0,220734.0,4193946.0,0.09523809523809523,0.640786874699865,12.8157374939973,0.06102732139998714
Knapsack,01439-knapsack-n80-w714897-v4412354-type4.asp,487,1925,0.252987,0.064002,0.016192,3.952772,15.624407,61.75972,0.332649,0.164271,0.0,0.336756,163,0.498973,0.168378,0.168378,AMOCLINGO-L,0.553893,4412354.0,4414680.0,46354140.0,220734.0,4193946.0,0.09523809523809523,0.9994731214946496,19.989462429892992,0.09518791633282378
Knapsack,01441-knapsack-n85-w65095-v325270-type1.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,AMOCLINGO-L,0.556913,325270.0,493000.0,5176500.0,24650.0,468350.0,0.09523809523809523,0.6597768762677485,13.19553752535497,0.06283589297788081
Knapsack,01442-knapsack-n85-w59985-v320854-type3.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,EOCLINGO-L,0.5601039999999999,320854.0,493000.0,5176500.0,24650.0,468350.0,0.09523809523809523,0.6508194726166329,13.016389452332657,0.0619828069158698
Knapsack,01443-knapsack-n85-w62581-v4145005-type2.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,AMOCLINGO-L,0.551506,4145005.0,493000.0,5176500.0,24650.0,468350.0,0.09523809523809523,8.407718052738337,168.15436105476672,0.8007350526417464
Knapsack,01444-knapsack-n85-w60945-v496884-type4.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,AMOCLINGO-L,0.549963,496884.0,493000.0,5176500.0,24650.0,468350.0,0.09523809523809523,1.0078782961460446,20.15756592292089,0.09598840915676615
Knapsack,01445-knapsack-n85-w60731-v350249-type3.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,CLINGO-AMO,58.71121,350249.0,493000.0,5176500.0,24650.0,468350.0,0.09523809523809523,0.7104442190669371,14.208884381338743,0.06766135419685115
Knapsack,01446-knapsack-n85-w61067-v49314-type2.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,CLINGO-AMO,0.460622,49314.0,493000.0,5176500.0,24650.0,468350.0,0.09523809523809523,0.10002839756592292,2.0005679513184584,0.009526514053897421
Knapsack,01447-knapsack-n85-w61075-v492530-type4.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,AMOCLINGO-INF-MR,0.570777,492530.0,493000.0,5176500.0,24650.0,468350.0,0.09523809523809523,0.9990466531440162,19.980933062880325,0.09514730029943012
Knapsack,01448-knapsack-n85-w60791-v499553-type4.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,AMOCLINGO-L,0.553546,499553.0,493000.0,5176500.0,24650.0,468350.0,0.09523809523809523,1.013292089249493,20.26584178498986,0.09650400849995171
Knapsack,01449-knapsack-n85-w62112-v498337-type4.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,AMOCLINGO-L,0.553261,498337.0,493000.0,5176500.0,24650.0,468350.0,0.09523809523809523,1.0108255578093306,20.216511156186613,0.09626910074374577
Knapsack,01450-knapsack-n85-w62360-v2082946-type2.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,AMOCLINGO-L,0.553087,2082946.0,493000.0,5176500.0,24650.0,468350.0,0.09523809523809523,4.225042596348884,84.50085192697769,0.4023850091760842
Knapsack,01451-knapsack-n85-w62230-v497163-type4.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,AMOCLINGO-L,0.551764,497163.0,493000.0,5176500.0,24650.0,468350.0,0.09523809523809523,1.0084442190669372,20.168884381338742,0.09604230657780354
Knapsack,01452-knapsack-n85-w62512-v259608-type3.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,AMOCLINGO-L,0.558902,259608.0,493000.0,5176500.0,24650.0,468350.0,0.09523809523809523,0.5265882352941177,10.531764705882352,0.05015126050420168
Knapsack,01454-knapsack-n85-w62549-v514730-type3.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,AMOCLINGO-INF-MR,0.553403,514730.0,493000.0,5176500.0,24650.0,468350.0,0.09523809523809523,1.0440770791075051,20.881541582150103,0.09943591229595286
Knapsack,01455-knapsack-n85-w62581-v268693-type3.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,EOCLINGO-L,0.5561849999999999,268693.0,493000.0,5176500.0,24650.0,468350.0,0.09523809523809523,0.5450162271805273,10.900324543610548,0.05190630735052642
Knapsack,01456-knapsack-n85-w63551-v329593-type3.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,AMOCLINGO-L,0.556923,329593.0,493000.0,5176500.0,24650.0,468350.0,0.09523809523809523,0.6685456389452332,13.370912778904666,0.06367101323287935
Knapsack,01457-knapsack-n85-w60638-v504643-type3.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,AMOCLINGO-L,0.5525990000000001,504643.0,493000.0,5176500.0,24650.0,468350.0,0.09523809523809523,1.0236166328600407,20.472332657200813,0.0974872983676229
Knapsack,01459-knapsack-n85-w62456-v359846-type1.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,CLINGO-AMO,41.424732,359846.0,493000.0,5176500.0,24650.0,468350.0,0.09523809523809523,0.7299107505070994,14.598215010141988,0.06951530957210471
Knapsack,01460-knapsack-n85-w61503-v320852-type3.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,AMOCLINGO-L,0.556913,320852.0,493000.0,5176500.0,24650.0,468350.0,0.09523809523809523,0.650815415821501,13.01630831643002,0.061982420554428666
Knapsack,01461-knapsack-n85-w60475-v5023554-type2.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,WASP-AMO,0.103744,5023554.0,493000.0,5176500.0,24650.0,468350.0,0.09523809523809523,10.189764705882354,203.79529411764705,0.9704537815126051
Knapsack,01463-knapsack-n85-w59256-v503010-type4.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,AMOCLINGO-L,0.552843,503010.0,493000.0,5176500.0,24650.0,468350.0,0.09523809523809523,1.0203042596348884,20.40608519269777,0.09717183425094175
Knapsack,01464-knapsack-n85-w60587-v521415-type3.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,AMOCLINGO-L,0.5531780000000001,521415.0,493000.0,5176500.0,24650.0,468350.0,0.09523809523809523,1.0576369168356998,21.152738336713995,0.10072732541292378
Knapsack,01465-knapsack-n85-w64102-v378135-type3.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,CLINGO-AMO,115.43655,378135.0,493000.0,5176500.0,24650.0,468350.0,0.09523809523809523,0.7670081135902637,15.340162271805275,0.0730483917705013
Knapsack,01466-knapsack-n85-w62123-v561668-type3.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,AMOCLINGO-L,0.5523720000000001,561668.0,493000.0,5176500.0,24650.0,468350.0,0.09523809523809523,1.1392860040567951,22.785720081135903,0.10850342895779001
Knapsack,01468-knapsack-n85-w62230-v497492-type4.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,AMOCLINGO-L,0.551558,497492.0,493000.0,5176500.0,24650.0,468350.0,0.09523809523809523,1.0091115618661257,20.182231237322515,0.09610586303486912
Knapsack,01470-knapsack-n85-w175399-v2527337-type4.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,AMOCLINGO-L,0.55298,2527337.0,2524880.0,26511240.0,126244.0,2398636.0,0.09523809523809523,1.0009731155540065,20.01946231108013,0.09533077290990538
Knapsack,01471-knapsack-n85-w176082-v777670-type1.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,AMOCLINGO-L,0.55439,777670.0,2524880.0,26511240.0,126244.0,2398636.0,0.09523809523809523,0.3080027565666487,6.1600551313329746,0.029333595863490353
Knapsack,01472-knapsack-n85-w174109-v2630395-type2.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,AMOCLINGO-L,0.552774,2630395.0,2524880.0,26511240.0,126244.0,2398636.0,0.09523809523809523,1.0417901048762714,20.835802097525427,0.09921810522631155
Knapsack,01473-knapsack-n85-w175890-v796724-type1.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,AMOCLINGO-L,0.553812,796724.0,2524880.0,26511240.0,126244.0,2398636.0,0.09523809523809523,0.3155492538259244,6.310985076518488,0.030052309888183276
Knapsack,01477-knapsack-n85-w175840-v1588330-type3.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,EOCLINGO-L,0.5578649999999999,1588330.0,2524880.0,26511240.0,126244.0,2398636.0,0.09523809523809523,0.6290714806248218,12.581429612496436,0.05991156958331636
Knapsack,01478-knapsack-n85-w175527-v2522939-type4.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,AMOCLINGO-INF-MR,0.567674,2522939.0,2524880.0,26511240.0,126244.0,2398636.0,0.09523809523809523,0.9992312505940877,19.984625011881754,0.09516488100896073
Knapsack,01479-knapsack-n85-w174967-v2523462-type4.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,AMOCLINGO-L,0.563157,2523462.0,2524880.0,26511240.0,126244.0,2398636.0,0.09523809523809523,0.9994383891511676,19.988767783023352,0.0951846084905874
Knapsack,01480-knapsack-n85-w176454-v2672631-type3.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,EOCLINGO-L,0.557929,2672631.0,2524880.0,26511240.0,126244.0,2398636.0,0.09523809523809523,1.058518028579576,21.17036057159152,0.10081124081710248
Knapsack,01481-knapsack-n85-w175872-v1796817-type3.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,EOCLINGO-L,0.559646,1796817.0,2524880.0,26511240.0,126244.0,2398636.0,0.09523809523809523,0.7116445137986755,14.232890275973512,0.06777566798082625
Knapsack,01482-knapsack-n85-w174576-v2531048-type4.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,EOCLINGO-L,0.556689,2531048.0,2524880.0,26511240.0,126244.0,2398636.0,0.09523809523809523,1.002442888374893,20.04885776749786,0.09547075127379934
Knapsack,01483-knapsack-n85-w175397-v2871880-type3.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,EOCLINGO-L,0.555195,2871880.0,2524880.0,26511240.0,126244.0,2398636.0,0.09523809523809523,1.1374322740090619,22.748645480181235,0.10832688323895827
Knapsack,01484-knapsack-n85-w176036-v2521213-type4.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,EOCLINGO-INF-MR,0.942397,2521213.0,2524880.0,26511240.0,126244.0,2398636.0,0.09523809523809523,0.9985476537498812,19.970953074997624,0.09509977654760773
Knapsack,01487-knapsack-n85-w176297-v2527796-type4.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,AMOCLINGO-INF-MR,0.554275,2527796.0,2524880.0,26511240.0,126244.0,2398636.0,0.09523809523809523,1.001154906371788,20.02309812743576,0.09534808632112267
Knapsack,01488-knapsack-n85-w173742-v2518272-type4.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,EOCLINGO-L,330.296653,2518272.0,2524880.0,26511240.0,126244.0,2398636.0,0.09523809523809523,0.9973828459174298,19.947656918348596,0.09498884246832665
Knapsack,01490-knapsack-n85-w174544-v508955-type1.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,CLINGO-AMO,0.519607,508955.0,2524880.0,26511240.0,126244.0,2398636.0,0.09523809523809523,0.201575916479199,4.03151832958398,0.019197706331352288
Knapsack,01491-knapsack-n85-w175433-v2529255-type4.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,EOCLINGO-L,0.555671,2529255.0,2524880.0,26511240.0,126244.0,2398636.0,0.09523809523809523,1.0017327556161084,20.03465511232217,0.09540311958248653
Knapsack,01492-knapsack-n85-w176865-v2522799-type4.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,EOCLINGO-INF-MR,0.5712440000000001,2522799.0,2524880.0,26511240.0,126244.0,2398636.0,0.09523809523809523,0.9991758024143722,19.983516048287445,0.0951596002299402
Knapsack,01495-knapsack-n85-w176038-v21401741-type2.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,AMOCLINGO-INF-MR,0.556708,21401741.0,2524880.0,26511240.0,126244.0,2398636.0,0.09523809523809523,8.476339865656982,169.52679731313964,0.807270463395903
Knapsack,01497-knapsack-n85-w176005-v2523491-type4.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,AMOCLINGO-INF-MR,0.5589219999999999,2523491.0,2524880.0,26511240.0,126244.0,2398636.0,0.09523809523809523,0.9994498748455373,19.988997496910745,0.09518570236624165
Knapsack,01498-knapsack-n85-w173869-v2526125-type4.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,AMOCLINGO-INF-MR,0.549351,2526125.0,2524880.0,26511240.0,126244.0,2398636.0,0.09523809523809523,1.0004930927410411,20.009861854820823,0.09528505645152772
Knapsack,01499-knapsack-n85-w175898-v2524779-type4.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,AMOCLINGO-INF-MR,0.5548040000000001,2524779.0,2524880.0,26511240.0,126244.0,2398636.0,0.09523809523809523,0.9999599980989196,19.99919996197839,0.09523428553323043
Knapsack,01500-knapsack-n85-w746331-v3076853-type3.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,EOCLINGO-L,0.5594859999999999,3076853.0,4389900.0,46093950.0,219495.0,4170405.0,0.09523809523809523,0.7008936422241965,14.017872844483929,0.06675177544992347
Knapsack,01501-knapsack-n85-w743580-v4388317-type4.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,AMOCLINGO-INF-MR,0.555209,4388317.0,4389900.0,46093950.0,219495.0,4170405.0,0.09523809523809523,0.999639399530741,19.992787990614822,0.09520375233626105
Knapsack,01502-knapsack-n85-w744386-v4388779-type4.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,AMOCLINGO-INF-MR,0.5559810000000001,4388779.0,4389900.0,46093950.0,219495.0,4170405.0,0.09523809523809523,0.9997446411079979,19.994892822159958,0.09521377534361884
Knapsack,01503-knapsack-n85-w745299-v37454383-type2.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,EOCLINGO-L,0.5541769999999999,37454383.0,4389900.0,46093950.0,219495.0,4170405.0,0.09523809523809523,8.531944463427413,170.63888926854827,0.8125661393740393
Knapsack,01504-knapsack-n85-w743289-v4386159-type4.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,AMOCLINGO-INF-MR,0.582721,4386159.0,4389900.0,46093950.0,219495.0,4170405.0,0.09523809523809523,0.9991478165789653,19.982956331579306,0.09515693491228241
Knapsack,01505-knapsack-n85-w742796-v900369-type1.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,CLINGO-AMO,0.484228,900369.0,4389900.0,46093950.0,219495.0,4170405.0,0.09523809523809523,0.2051001161757671,4.102002323515342,0.019533344397692106
Knapsack,01506-knapsack-n85-w746345-v2771719-type3.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,EOCLINGO-L,0.559835,2771719.0,4389900.0,46093950.0,219495.0,4170405.0,0.09523809523809523,0.6313854529715939,12.627709059431877,0.06013194790205656
Knapsack,01507-knapsack-n85-w743581-v4394870-type4.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,AMOCLINGO-INF-MR,0.554732,4394870.0,4389900.0,46093950.0,219495.0,4170405.0,0.09523809523809523,1.0011321442401877,20.022642884803755,0.0953459184990655
Knapsack,01509-knapsack-n85-w745844-v4386830-type4.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,AMOCLINGO-INF-MR,0.566248,4386830.0,4389900.0,46093950.0,219495.0,4170405.0,0.09523809523809523,0.9993006674411717,19.986013348823434,0.09517149213725445
Knapsack,01510-knapsack-n85-w744414-v4400332-type4.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,AMOCLINGO-L,0.555423,4400332.0,4389900.0,46093950.0,219495.0,4170405.0,0.09523809523809523,1.0023763639262853,20.047527278525706,0.09546441561202718
Knapsack,01511-knapsack-n85-w746096-v2572400-type3.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,AMOCLINGO-L,0.560557,2572400.0,4389900.0,46093950.0,219495.0,4170405.0,0.09523809523809523,0.5859814574363881,11.719629148727762,0.05580775785108458
Knapsack,01512-knapsack-n85-w743816-v4840439-type3.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,AMOCLINGO-INF-MR,0.556751,4840439.0,4389900.0,46093950.0,219495.0,4170405.0,0.09523809523809523,1.1026308116358003,22.05261623271601,0.1050124582510286
Knapsack,01513-knapsack-n85-w744095-v4389485-type4.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,EOCLINGO-L,0.560101,4389485.0,4389900.0,46093950.0,219495.0,4170405.0,0.09523809523809523,0.9999054648169662,19.998109296339326,0.09522909188733011
Knapsack,01516-knapsack-n85-w745273-v4386215-type4.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,AMOCLINGO-INF-MR,0.573809,4386215.0,4389900.0,46093950.0,219495.0,4170405.0,0.09523809523809523,0.9991605731337844,19.983211462675687,0.09515814982226518
Knapsack,01517-knapsack-n85-w743523-v4392029-type4.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,EOCLINGO-L,0.55643,4392029.0,4389900.0,46093950.0,219495.0,4170405.0,0.09523809523809523,1.0004849768787445,20.00969953757489,0.09528428351226137
Knapsack,01518-knapsack-n85-w743494-v3429381-type3.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,CLINGO-AMO,54.244512,3429381.0,4389900.0,46093950.0,219495.0,4170405.0,0.09523809523809523,0.7811979771748787,15.623959543497573,0.07439980734998845
Knapsack,01519-knapsack-n85-w745322-v1817713-type2.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,EOCLINGO-INF-MR,0.563802,1817713.0,4389900.0,46093950.0,219495.0,4170405.0,0.09523809523809523,0.41406706303104857,8.281341260620971,0.03943495838390938
Knapsack,01520-knapsack-n85-w743297-v2738623-type3.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,EOCLINGO-INF-MR,0.56678,2738623.0,4389900.0,46093950.0,219495.0,4170405.0,0.09523809523809523,0.6238463290735552,12.476926581471105,0.05941393610224335
Knapsack,01521-knapsack-n85-w745581-v4388309-type4.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,AMOCLINGO-INF-MR,0.556665,4388309.0,4389900.0,46093950.0,219495.0,4170405.0,0.09523809523809523,0.9996375771657668,19.992751543315336,0.09520357877769209
