folder,instance,config,runsolver_user_time,runsolver_system_time,cpu_time
AMOSUM_GraphColouring,/home/guests/mmacri/AMOSUM/benchmarks/GraphColouring/test-instances-gc/0014-graph_colouring-130-0_6240.asp,"sh -c 'amoclingo -e=/home/guests/mmacri/AMOSUM/benchmarks/GraphColouring/encoding-amosum-eo.asp -l=false -m=minfly -lg=cpp -i=""$0""'",1.99324,0.076191,2.069431
AMOSUM_GraphColouring,/home/guests/mmacri/AMOSUM/benchmarks/GraphColouring/test-instances-gc/0040-graph_colouring-140-0_1344.asp,"sh -c 'amoclingo -e=/home/guests/mmacri/AMOSUM/benchmarks/GraphColouring/encoding-amosum-eo.asp -l=false -m=minfly -lg=cpp -i=""$0""'",1204.95,0.058075,1205.008075
AMOSUM_GraphColouring,/home/guests/mmacri/AMOSUM/benchmarks/GraphColouring/test-instances-gc/0036-graph_colouring-140-0_4032.asp,"sh -c 'amoclingo -e=/home/guests/mmacri/AMOSUM/benchmarks/GraphColouring/encoding-amosum-eo.asp -l=false -m=minfly -lg=cpp -i=""$0""'",1204.86,0.140213,1205.0002129999998
AMOSUM_GraphColouring,/home/guests/mmacri/AMOSUM/benchmarks/GraphColouring/test-instances-gc/0059-graph_colouring-150-0_7200.asp,"sh -c 'amoclingo -e=/home/guests/mmacri/AMOSUM/benchmarks/GraphColouring/encoding-amosum-eo.asp -l=false -m=minfly -lg=cpp -i=""$0""'",15.1636,0.140278,15.303878000000001
AMOSUM_GraphColouring,/home/guests/mmacri/AMOSUM/benchmarks/GraphColouring/test-instances-gc/0055-graph_colouring-150-0_1440.asp,"sh -c 'amoclingo -e=/home/guests/mmacri/AMOSUM/benchmarks/GraphColouring/encoding-amosum-eo.asp -l=false -m=minfly -lg=cpp -i=""$0""'",1204.94,0.085231,1205.025231
AMOSUM_GraphColouring,/home/guests/mmacri/AMOSUM/benchmarks/GraphColouring/test-instances-gc/0042-graph_colouring-145-0_1392.asp,"sh -c 'amoclingo -e=/home/guests/mmacri/AMOSUM/benchmarks/GraphColouring/encoding-amosum-eo.asp -l=false -m=minfly -lg=cpp -i=""$0""'",778.501,0.049836,778.550836
AMOSUM_GraphColouring,/home/guests/mmacri/AMOSUM/benchmarks/GraphColouring/test-instances-gc/0039-graph_colouring-140-0_2688.asp,"sh -c 'amoclingo -e=/home/guests/mmacri/AMOSUM/benchmarks/GraphColouring/encoding-amosum-eo.asp -l=false -m=minfly -lg=cpp -i=""$0""'",1204.89,0.088693,1204.978693
AMOSUM_GraphColouring,/home/guests/mmacri/AMOSUM/benchmarks/GraphColouring/test-instances-gc/0015-graph_colouring-130-0_4992.asp,"sh -c 'amoclingo -e=/home/guests/mmacri/AMOSUM/benchmarks/GraphColouring/encoding-amosum-eo.asp -l=false -m=minfly -lg=cpp -i=""$0""'",487.024,0.097697,487.121697
AMOSUM_GraphColouring,/home/guests/mmacri/AMOSUM/benchmarks/GraphColouring/test-instances-gc/0021-graph_colouring-135-0_1296.asp,"sh -c 'amoclingo -e=/home/guests/mmacri/AMOSUM/benchmarks/GraphColouring/encoding-amosum-eo.asp -l=false -m=minfly -lg=cpp -i=""$0""'",1204.91,0.103849,1205.0138490000002
AMOSUM_GraphColouring,/home/guests/mmacri/AMOSUM/benchmarks/GraphColouring/test-instances-gc/0036-graph_colouring-140-0_1344.asp,"sh -c 'amoclingo -e=/home/guests/mmacri/AMOSUM/benchmarks/GraphColouring/encoding-amosum-eo.asp -l=false -m=minfly -lg=cpp -i=""$0""'",1204.94,0.084112,1205.024112
